Avgtrans,Transaction_amount,isDeclined,Declines/day,isForeignTransaction,isHighRiskCountry,Avg_chbk_amt,Chbk_freq
5.251146152072053,8.583345607961226,0,0.0009995003330834,1,0,-6.907755278982137,-6.907755278982137
6.696196172728459,10.289365385710758,0,1.386544329875098,0,0,5.673916346081168,1.9354286764299675
5.359655200210699,9.22927562735427,0,2.096217956462376,0,0,-6.907755278982137,-6.907755278982137
5.629097160488032,7.931679020841824,0,1.791926122007376,1,0,-6.907755278982137,-6.907755278982137
5.918187099473274,8.751397911740728,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.610466966260566,9.5549046700898,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.116427205922268,6.809573283319284,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.397089484442775,10.367379763173112,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
6.429842900906093,8.627066044708549,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.287653646356431,9.600020006086334,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.600170519508369,9.308219451149425,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.71391755592396,9.604288167062306,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
4.650506042328484,7.741539373365882,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.603264752077489,7.989558096110757,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.63677664899036,9.681297838049902,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.551283071490982,8.630723363387725,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.835528494530915,9.926569922063647,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.907756278981637,10.668955417931514,1,0.6936470556015963,1,1,6.371613556632105,1.9460529959950603
6.849753554149527,9.247647863780449,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.024952109760365,7.411244657386334,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.622019525161447,10.413980907037198,0,0.41789131195580825,1,0,-6.907755278982137,-6.907755278982137
6.298867318316068,7.908303760224203,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
5.519900620431061,8.777993306316267,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
4.663657717651731,8.310982433196608,0,1.670192407742642,0,0,6.837223207868984,0.8282835866432776
5.942756762407768,8.581811654795843,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.528001437728168,9.523732322598942,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.469375572533322,10.114138812259068,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.860797093259989,6.860797093259989,0,1.386544329875098,0,0,-6.907755278982137,-6.907755278982137
6.508675761077266,9.599716791770913,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.346458480175914,10.03025615094444,0,0.7201398619228617,1,0,-6.907755278982137,-6.907755278982137
6.108452261913899,8.673399566510524,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
5.279209202346531,8.575041160580481,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
5.203366096777799,7.400585786906454,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.725239749016603,9.123133930726391,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
