Avgtrans,Transaction_amount,isDeclined,Declines/day,isForeignTransaction,isHighRiskCountry,Avg_chbk_amt,Chbk_freq
6.765070057381734,9.24997565014705,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
5.732570609135832,9.72155147683479,0,-6.907755278982137,0,0,6.450472001921759,1.791926122007376
6.181851379244603,9.400725220383173,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.430939961977779,8.828833770287892,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.6419147545984725,10.649246659069233,0,-6.907755278982137,0,0,5.905364572846498,1.9460529959950603
6.858803071374376,9.423751459334508,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.214610098420192,10.021270632636956,1,0.6936470556015963,0,0,6.371613556632105,1.9460529959950603
6.498945630077506,10.349091758683814,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.825530533118879,10.757355101326768,0,2.079566533867987,1,1,-6.907755278982137,-6.907755278982137
6.349694804893838,6.349694804893838,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
5.678899300410111,7.981481317813394,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.359838644342849,10.385188636206118,0,1.9460529959950603,0,0,-6.907755278982137,-6.907755278982137
5.935658245986796,8.70824448989293,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.3467385111324885,10.19688439752474,0,2.1973356822749484,0,0,-6.907755278982137,-6.907755278982137
4.712912502804214,8.644729332933665,0,0.6936470556015963,1,0,-6.907755278982137,-6.907755278982137
5.768230762035329,8.253134546977398,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
3.6950151563853257,4.793610880115369,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
4.281864435437986,7.054440203856816,0,-6.907755278982137,1,0,-6.907755278982137,-6.907755278982137
6.784867997310071,9.349816310847542,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.697505024611404,9.832998060242184,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
5.754899004388467,9.583537302691829,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
6.823615741365959,9.914657156605198,0,1.386544329875098,0,0,-6.907755278982137,-6.907755278982137
5.774862336684832,7.566619218825509,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.7674869618709295,10.063322719863718,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.775816119909303,9.078400185967816,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.9017993514056295,9.674387130494324,0,-6.907755278982137,0,0,5.669884371250436,1.09894556645823
5.322667380946154,7.11442278340706,0,1.6096378924367667,0,0,-6.907755278982137,-6.907755278982137
6.84837015141897,10.69851671441238,0,0.6936470556015963,0,0,6.839477508892081,1.791926122007376
5.220536071535659,7.16644158805624,0,1.09894556645823,0,0,5.846441665226958,2.1973356822749484
6.605994331037095,8.397752673444646,0,1.6096378924367667,0,0,-6.907755278982137,-6.907755278982137
6.110184601181015,9.773744084088383,0,-6.907755278982137,1,0,6.634634671921269,1.9460529959950603
6.21385815008122,9.851442360807765,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
4.881636644671277,8.248925151551806,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
6.663720607428189,8.050014011256184,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.907756278981637,10.27505114345137,1,1.386544329875098,1,0,6.371613556632105,1.9460529959950603
6.181933315061908,10.170915333431784,0,1.9460529959950603,1,1,-6.907755278982137,-6.907755278982137
5.850538562035425,-6.907755278982137,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.074137942332893,9.600496233296395,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
5.987918284796157,9.320120375295692,0,1.9460529959950603,0,0,5.857936011622235,0.0009995003330834
5.558238316243826,9.490060168725416,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
6.777421597140793,10.515090103268578,0,2.1973356822749484,1,1,-6.907755278982137,-6.907755278982137
6.256554022696706,10.263885325041189,0,1.6096378924367667,1,1,-6.907755278982137,-6.907755278982137
3.442178065030669,7.079733071354753,0,2.079566533867987,0,0,-6.907755278982137,-6.907755278982137
6.423971908489623,9.642846176044428,0,1.386544329875098,1,1,5.648977759281768,1.6096378924367667
6.152347650158434,9.37122143189758,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.692240509374388,9.950335854415558,0,2.1973356822749484,1,1,-6.907755278982137,-6.907755278982137
6.314739036404389,-6.907755278982137,0,-6.907755278982137,0,0,-6.907755278982137,-6.907755278982137
6.446345461408564,10.435327951003648,0,-6.907755278982137,1,1,-6.907755278982137,-6.907755278982137
6.823203316207004,10.607391886647582,0,1.9460529959950603,1,1,-6.907755278982137,-6.907755278982137
6.587624776355152,10.22520959508332,0,-6.907755278982137,0,0,5.988963923152387,1.791926122007376
